ProbeName	oil_1_1_Median	oil_1_3_Median	oil_2_4_Median	oil_2_5_Median	oil_2_6_Median	oil_3_7_Median	oil_3_8_Median	oil_3_9_Median	no_4_10_Median	no_4_11_Median	no_5_13_Median	no_5_14_Median	no_5_15_Median	no_6_16_Median	no_6_17_Median	no_6_18_Median	oil_1_19_Median	no_4_20_Median
CUST_8241_PI428634872	4.5206012537	3.954706367	3.896993199	3.9344684968	4.2084294323	3.167949656	3.3282323067	2.9933105573	2.2626973572	2.2242255213	2.2845618199	2.2783188843	2.3612035793	2.9489710456	2.8473968163	2.9438046058	4.0169469895	2.2649211562
CUST_8242_PI428634872	0.3568318005	0.4113286631	0.6250844087	0.5927273305	0.4590806341	0.598324697	0.6922520625	0.846467961	1.3338049363	1.3136879298	1.2232475516	1.2791141741	1.196849837	0.9067359616	0.6218018926	0.6896867143	0.6142967015	1.2216782641
CUST_8243_PI428634872	-2.972373921	-3.606971461	-3.756829096	-3.858101929	-3.303541025	-3.529053802	-3.423735759	-3.250249683	-3.540424769	-4.084660608	-3.453746517	-3.609759467	-3.774650441	-3.619027127	-3.454210133	-3.649297105	-3.734245954	-3.902861093
CUST_8244_PI428634872	-2.273187465	-2.467397825	-2.146422401	-2.184321994	-2.225120626	-2.396061431	-2.019376191	-2.390123325	-2.311716708	-2.012692345	-2.25024286	-2.103167773	-2.014540523	-1.685015978	-1.759771407	-1.695348907	-1.939259104	-2.283955723
CUST_8245_PI428634872	-2.581184248	-2.259732102	-0.102765812	-1.063071282	-1.000398647	-0.310048137	0.0643502431	-0.203280553	1.6476008729	1.4267540609	1.0276720289	0.9124658239	0.3983342654	0.2210895301	0.1840931536	0.3511395576	-0.526627351	1.0969978917
CUST_8246_PI428634872	0.4746312178	0.0133537627	-0.70241718	-0.188124347	-0.324590858	-0.808250648	-0.937981911	-0.388874068	-1.365259048	-1.684644192	-0.373673391	-0.690807153	-0.669332896	0.8074005996	0.8537096378	0.8700691634	0.8067334524	-1.538323562
CUST_8247_PI428634872	-3.888380583	-3.678791957	-3.740358632	-2.76981392	-3.450014061	-2.871241139	-2.837634344	-1.693782296	-2.678416997	-1.957002536	-3.298231169	-2.933573549	-2.885755742	-2.213753973	-2.574311304	-2.054545378	-3.288565075	-2.929824204
CUST_8248_PI428634872	-2.301197366	-1.838275118	-1.661772589	-1.56849104	-2.147108018	-1.901795274	-1.991304094	-1.672719845	-1.697405469	-1.746922058	-1.572911499	-1.457557352	-1.332830894	-1.137680423	-1.319091892	-1.134250934	-2.045235302	-1.913121767
CUST_8249_PI428634872	-0.133669568	-1.018352034	-0.266432177	-0.279316294	-0.213325026	-0.826080635	-0.970125205	-1.206059966	-0.780837159	-0.444503161	-0.821443711	-0.739463011	-0.935094527	-0.944692654	-0.645814321	-0.625463079	-0.001223391	-0.152356445
CUST_824_PI428634872	-0.697731275	-0.843052582	-0.648781616	-0.48658314	-0.445871947	-0.396396035	-0.443568431	-0.537035427	-0.17556278	-0.187791549	-0.178288002	-0.084395485	-0.1438661	-0.577747814	-0.489260613	-0.42117885	-0.767683161	-0.546901342
CUST_8250_PI428634872	-2.193311728	-2.38379741	-1.962427643	-1.951415444	-1.775721191	-1.778785068	-1.79854473	-2.099876912	-2.164741612	-1.96649248	-1.791173722	-1.985263595	-2.018579041	-2.21428368	-1.781762052	-2.040561217	-2.135916936	-1.917059483
CUST_8251_PI428634872	-6.317709772	-6.115996289	-5.913079063	-5.296038612	-4.821859291	-5.026548841	-4.316714255	-3.800875147	-5.075644822	-4.205022243	-4.722117303	-4.72037402	-5.256300332	-3.372109841	-4.881193415	-3.663813172	-5.75795715	-4.910881108
CUST_8252_PI428634872	3.8223511246	3.623473416	3.6973159489	3.6330627611	3.8232198933	3.38546717	3.5966775391	3.393231039	3.0468798163	3.0464758384	2.8408333592	3.0637436959	3.0266263018	3.1329935544	2.9767750058	3.1634544994	3.3107231618	2.8881584495
CUST_8255_PI428634872	-4.598299434	-5.264602531	-6.734452584	-5.874994641	-6.052276244	-5.393168261	-5.759241611	-5.259202897		-6.653116147	-5.997505652	-6.138537429	-6.201883398	-7.470768482	-6.904885528	-7.02323812	-4.686266603	-5.499603236
CUST_8256_PI428634872	-0.573197111	-0.12681659	-0.532799059	-0.603542224	-0.594126099	-1.201571239	-0.867679489	-1.256502848	-0.621050224	-0.643601339	-0.611741475	-0.679281489	-0.595110069	-0.825690648	-0.723532999	-0.834386842	-0.243102345	-0.424588774
CUST_8257_PI428634872	-3.305727152	-2.969840564	-2.437446206	-2.19264794	-2.415184739	-2.203981259	-2.42610631	-3.029213803	-2.541965391		-2.425815253	-2.385320415	-2.399238465	-1.904991141	-2.018079609	-1.992253422	-5.695896643	
CUST_8258_PI428634872	-2.204847955	-1.989985244	-2.046365052	-1.999049451	-2.39105063	-2.042915453	-2.126867096	-1.824383416	-2.059855135	-2.202134888	-2.096732623	-2.18016391	-2.033399662	-2.012971342	-2.085238866	-2.083080769	-1.938236471	-2.364390615
CUST_8259_PI428634872	-2.234881851	-0.112408538	-1.938517249	-1.938148839	-2.141637073	-1.753149664	-2.026779132	-2.293866408	-0.856979804	-0.926171107	-1.187563301	-1.121436498	-1.018699443	-2.399825324	-2.314046414	-2.457372679	-1.652126813	-0.327448712
CUST_825_PI428634872	-5.987137124	-6.105125102	-6.174178634	-5.786149599	-5.620462971	-5.877659553	-6.04881283	-5.281099177	-5.122184063	-5.414327029	-5.295803321	-5.499557906	-5.745222931	-5.823248457	-5.86807403	-5.562416478	-5.900005043	-5.997978305
CUST_8260_PI428634872	-0.279636776	-0.483776848	0.3596624318	0.1893709669	0.7992151892	-1.317168599	-0.861238757	-1.997466476	2.32124505	2.3601869835	2.6135538994	2.6515277264	2.615793354	-1.881801782	-1.864976702	-1.888921458	0.2511723053	2.7240026737
CUST_8262_PI428634872	0.2862549931	0.3046601091	0.1770801179	0.1535786061	0.1227022169	0.2629034086	0.146381179	0.1192474951	-0.077425047	-0.008037915	0.6372727482	0.494799334	0.2841007195	0.2074775196	0.5227900257	0.2183658407	0.1493801638	-0.040478946
CUST_8264_PI428634872	-1.311730299	-1.091950047	-1.581876279	-1.225401372	-1.04729051	-0.946642485	-0.869457888	-0.774389291	-1.207792198	-1.007332325	-0.724464825	-0.828230047	-0.823876646	-1.419933728	-1.731085883	-1.3142686	-1.211623012	-0.97941707
CUST_8265_PI428634872	-4.790188195	-4.734548526	-3.758627482	-3.316716315	-3.992854939	-3.57297711	-3.621503627	-2.759200322	-2.07499322	-1.922093935	-2.490998308	-2.640875521	-2.365903246	-3.016148521	-3.471321623	-3.172019663	-4.099192168	-2.315578597
CUST_8266_PI428634872	0.4708695888	1.9688762562	0.9330810578	0.5488675153	0.6444134068	0.0617664813	-1.440211762	-2.138746194	3.3881938374	1.181719498	1.7793942415	0.714421406	0.7346888033	0.005796565	1.0307765768	0.3247108179	1.3397985975	-0.659537214
CUST_8267_PI428634872	-0.53445648	-0.021808696	-0.454791969	-1.280710804	-0.487214618	-1.755843386	-1.040268477	-3.402401862	-3.272824595	-3.291705161	-5.316430394	-4.110251664	-4.193741641	-5.572057693	-5.536491942	-4.708803635	-1.998982453	-3.23672076
CUST_8268_PI428634872	2.0985691079	2.6139051272	2.5742371174	2.3493531938	2.286152645	2.4005329472	2.2789493781	2.4191875941	2.1947412849	2.3563201246	2.3599848445	2.4639357284	2.4703800272	2.3471886301	2.250153387	2.4445615253	2.4638841092	2.609078431
CUST_8269_PI428634872	-2.650368646	-2.807315427	-3.124433489	-2.94172676	-2.611639552	-2.988329439	-2.543284761	-2.428699423	-2.808839878	-3.24860661	-2.779855034	-2.942319951	-2.788133693	-3.195304073	-2.906623004	-3.174797744	-3.118698852	-3.141037755
CUST_826_PI428634872	-2.446522535	-3.246666613	-3.123043434	-2.903175075	-2.748485512	-2.979274564	-2.996031897	-2.531852775	-3.568322169	-3.982982074	-4.792015472	-4.798537015	-4.582087993	-3.126982939	-3.255811184	-3.170858903	-3.419727145	-4.097582574
CUST_8270_PI428634872	-5.264175682	-4.765908624	-5.122552307	-4.87346382	-5.272329202	-5.17316631	-5.209993185	-4.984303771	-4.025036953	-4.435294128	-4.346932611	-4.516242168	-4.39949442	-4.301722599	-4.67619802	-4.514382905	-4.899281991	-4.657537874
CUST_8271_PI428634872	-0.680368887	-0.50640648	-0.801688872	-0.781193468	-0.818352094	-0.945962154	-0.682583798	-1.104663727	-0.881452149	-0.736827924	-0.747908365	-0.859725269	-0.799885107	-1.144801838	-1.162307043	-1.246368255	-0.531752022	-0.785517577
CUST_8272_PI428634872	-3.366951465	-3.188989217	-3.034965728	-2.93209483	-3.294750074	-3.044011945	-3.031084733	-2.934626231	-2.580644306	-2.911477278	-3.171924658	-3.171901003	-2.980613072	-2.685685098	-2.925831461	-2.743815971	-3.402985238	-3.113347463
CUST_8273_PI428634872	-0.20260965	0.1781644938	0.1981167279	-0.021843239	0.2170595854	0.050449946	-0.049812908	-0.064915834	1.1207789144	0.8900492172	0.7059815128	0.8471599415	0.7074478882	0.3157722614	0.1516448196	0.0273079929	0.1183401379	0.7121266533
CUST_8274_PI428634872	0.6525718713	-0.03062665	-0.595384721	-0.346423449	-0.025143309	0.0540373584	-0.443988416	-0.004573113	1.0540879289	0.4765356283	0.7831225467	0.1148708025	0.2891707362	0.1548814187	0.2743160249	-0.201045323	0.5757082049	0.4555634951
CUST_8275_PI428634872	-2.207709144	-1.763436111	-1.9738771	-1.802876848	-2.152055178	-1.667683667	-1.919997733	-1.864677196	-0.942196783	-1.126506749	-1.150034498	-1.111033976	-1.111008128	-2.008959886	-2.140111914	-2.142535558	-2.134389666	-0.999293411
CUST_8276_PI428634872	0.9262888842	1.0642089316	0.9760493312	0.9851727365	0.9061626598	1.1220467107	1.3029335619	1.3163991779	0.977237008	1.1064224373	1.0673014847	0.9753980785	1.0749690356	1.1331879353	1.290660171	1.1214896172	1.0812259232	0.956386111
CUST_8277_PI428634872	-0.252363457	0.698478665	0.0267941269	0.0974167414	-0.027434813	0.4342510699	0.3543748083	0.3277525068	0.941963159	0.8125671808	0.604007088	0.6269973092	0.5831959375	-0.166041938	-0.15449676	-0.33366099	0.3488633918	0.54349955
CUST_8279_PI428634872		-7.610114987	-7.150936127	-7.190431308	-7.120401592	-7.902539803	-6.538741545	-6.930705993	-6.775080297	-5.798871281	-6.862080798	-6.179920716	-5.874327741		-6.265751215		-7.56561819	-4.181506413
CUST_827_PI428634872	0.0683241943	-0.320458779	0.61296218	0.6454973042	0.3884428579	0.6215159708	0.5499659551	0.8461283913	-0.068156795	-0.056421616	-1.399470719	-1.214783953	-1.035622139	0.9756290672	0.3480611924	0.8451243219	-0.414981379	-0.875266145
CUST_8280_PI428634872	1.105946432	1.8896422156	1.2384200948	1.1380368447	1.0114056023	1.432032269	1.325910102	1.1562245509	1.401718877	1.4392091569	1.1792265524	1.2639836016	1.3501877455	1.4062419915	1.2851357944	1.2384820332	1.3058374282	1.2895676863
CUST_8281_PI428634872	-3.547736751	-3.664982415	-3.961989479	-3.855565941	-4.225174241	-3.628520171	-3.050129258	-3.038572205	-0.922503688	-1.414859751	-1.894828176	-1.815380256	-1.618088149	-3.511007497	-3.660334431	-3.206201353	-4.061069371	-1.517504068
CUST_8282_PI428634872	-1.894993596	-1.830121789	-1.790099264	-1.681308788	-1.854674713	-1.917468861	-1.913347925	-2.202697405	-1.824539653	-1.744218121	-1.682866902	-1.66072818	-1.62186192	-1.741516043	-1.640039942	-1.567575676	-1.971222	-1.44055368
CUST_8283_PI428634872	-2.547866189	-2.697505618	-2.593857568	-2.466408043	-2.420127579	-2.079929826	-2.609738266	-2.333222626	-2.969123296	-2.409457534	-1.997447098	-2.003113341	-1.946397903	-2.655020238	-2.65723272	-2.579458037	-1.968507346	-2.26745411
CUST_8284_PI428634872	-3.206220434	-2.691943847	-2.773862726	-2.772133564	-3.596563131	-3.35663398	-2.94611565	-2.803077168	-2.289348833	-2.219295932	-3.118030327	-2.942638558	-2.606351683	-2.694704525	-3.056647158	-2.831870769	-2.872924423	-2.204213588
CUST_8285_PI428634872	-1.690025312	-1.872157112	-1.593045289	-1.588819654	-1.589540388	-1.247883451	-1.101297281	-0.569088272	-1.048998496	-1.217924005	-1.139707456	-1.280928479	-1.248959215	-0.83898371	-0.748988398	-0.93310831	-1.459486035	-1.353530072
CUST_8287_PI428634872	-3.854719452	-3.605573081	-3.58954689	-3.672688865	-3.929302849	-3.863397866	-3.73029546	-3.667116338	-3.291690222	-3.430824912	-3.506265162	-3.663945972	-3.319458494	-3.775263092	-3.502494271	-3.780871522	-3.677229326	-3.231121347
CUST_8288_PI428634872	2.6353947058	2.3523166723	2.3327321	2.5365671924	2.6699620733	2.547258392	2.4710180044	2.0150700671	1.8494786439	1.7813155158	1.7948719162	1.7709160672	1.7743899176	2.3398322514	2.3968409965	2.326006899	2.6838600485	2.079892371
CUST_8289_PI428634872	1.8878164153	1.6443068608	1.3833637428	1.5365486374	2.0295314632	1.5085095589	1.4636608872	1.3627938806	-0.147052336	0.2564140104	0.1209771263	0.2496544295	-0.012458678	1.3578590843	1.0283369952	1.1417164172	1.6892912674	0.3574014979
CUST_828_PI428634872	-4.848334451	-6.252722815	-5.753015748	-5.591915132	-5.443580065	-5.196424294	-5.554866399	-6.41331043	-7.399219169	-5.871367786	-6.815092959	-6.742068862	-6.572800279	-5.862940656	-6.018365054	-5.664726748	-7.015090632	-5.695296946
CUST_8290_PI428634872	0.054265476	-0.498575646	0.0664462129	0.0900822365	-0.133214853	0.391330925	0.5131553752	0.4452446876	0.1943252649	0.1907597406	0.2191601446	0.1464481903	0.1424760697	0.4279362137	0.1429307977	0.2962140964	-0.157721327	-0.194418612
CUST_8291_PI428634872	2.7276193146	2.6296529559	1.2800034256	2.000475125	1.8852914963	1.3063234195	0.8988815712	2.0619662901	1.5398995036	1.1791145005	1.9994596197	1.4062427785	1.8730860412	0.3101899034	0.7295945306	1.0524830711	3.0945570359	1.3315106382
CUST_8292_PI428634872	2.101664052	1.8443848895	2.0248241063	1.9711768414	2.1110194113	1.8435435364	1.9740378889	1.880212102	1.718830768	1.7524540501	1.829855017	1.7740791368	1.6106474349	1.9303792484	1.7298122984	1.7884924073	1.8746322397	1.6206824821
CUST_8293_PI428634872	0.2757537323	0.1799933815	-0.069018903	-0.092480902	0.1664233564	-0.052165571	0.1587591442	-0.127269946	0.077350192	0.0865169124	0.2414159679	0.1971397393	0.2450992935	-0.364924127	-0.310638081	-0.376029146	0.1023819285	0.275300751
CUST_8294_PI428634872	1.3193393297	0.0911810964	1.253818718	1.0588667023	0.8919970796	1.3495149351	1.2553614923	1.2253705622	0.4982004236	0.8649784093	0.912358283	0.8657925821	0.9129039456	1.304559105	1.1083303504	1.2968255769	0.8121230715	0.5137753644
CUST_8295_PI428634872	1.7008701099	1.5758385439	1.5638584263	1.301180828	1.5483870397	1.4450228505	1.3283510461	1.2112733613	1.0663942057	0.9460136185	1.2590321988	1.0777951662	0.9920677997	1.4143954215	1.4425445313	1.3394157694	1.5814311251	1.1417313015
CUST_8296_PI428634872	-2.055605018	-2.025249717	-2.543585455	-2.359181956	-2.286216482	-2.304482505	-2.578269073	-2.279755905	-3.009755748	-3.267339283	-2.677989379	-2.806783459	-2.853796183	-3.024431159	-2.652222872	-2.911643096	-2.634741272	-3.101352944
CUST_8297_PI428634872	-1.873067084	-1.156620988	-1.985403932	-1.593068053	-1.324323597	-1.838608278	-2.067854221	-2.304732759	-2.414990764	-2.395747425	-3.993177191	-4.049232929	-4.021575465	-2.982389549	-2.516903852	-2.060764938	-1.867179265	-2.119078803
CUST_8298_PI428634872	4.9472661107	4.3109631848	5.0041083143	5.0919957341	4.4950724739	4.1767597462	3.7847341174	4.6687039398	4.5134011984	4.8793483013	4.5736663622	4.8095339497	4.8301995699	4.8191069121	4.421721011	4.8772366167	4.5539362659	4.6371910682
CUST_8299_PI428634872	1.3465198064	1.0223328152	1.1565992016	1.5854752234	1.8034697893	1.7233210897	1.8950356453	1.8623899141	2.0808905473	1.8800323246	2.1547298623	2.1945069538	2.1325142441	2.2023552699	2.3593250005	2.1013162693	1.4311688708	2.3638390572
CUST_829_PI428634872	-3.662899118	-4.416671447	-4.537415646	-4.225416558	-3.82324017	-4.729395931	-4.389169559	-5.199144474	-5.798565718	-6.731303606	-6.360729561	-7.240646871	-6.793251075	-6.098528194	-4.87701804	-4.993940628	-4.471119852	-5.541761524
CUST_82_PI428634872	1.9039554202	1.8644133303	2.7822052034	3.060309811	2.5622104429	2.8723967817	2.4875121419	3.3996661945	4.1146448029	4.1027408757	2.6967116058	2.5663537353	2.8003635852	2.9711972488	2.3081614837	2.6943840458	2.1455368013	3.482554956
CUST_8300_PI428634872	-1.469362455	-0.582612451	-1.758681248	-1.103352982	-1.855195894	-0.786163566	-0.100393096	-0.034128775	-1.486780184	-1.26875177	-1.775300495	-1.557690151	-1.473176503	-1.301297691	-1.903519755	-1.069252623	-1.244269097	-1.185868716
CUST_8301_PI428634872	0.9712254781	1.8193961881	1.4022074926	1.3117332	1.1729571561	1.6189804058	1.4237908318	1.4067767413	1.8760417169	1.9279836278	1.4603293523	1.5191793403	1.5190958265	1.6191616651	1.5010046526	1.499974753	1.4435354111	1.7404127175
CUST_8302_PI428634872	-1.242498556	-0.990688547	-0.766719138	-1.01860975	-0.999966088	-1.484373875	-1.383942583	-1.561509591	-0.840625806	-0.899254884	-0.51784592	-0.532989589	-0.611595921	-0.867137502	-0.88959205	-0.881317569	-0.628553992	-0.704466391
CUST_8303_PI428634872	-6.939199448				-7.214962415	-6.643372162			-6.18291998	-8.307101542	-6.693451278	-7.105252907	-7.20893912				-7.177846789	-7.796447884
CUST_8304_PI428634872	3.5363975942	2.8824799481	2.9526877233	2.8595215941	3.4057915267	2.8765799414	2.997929819	2.6083636328	1.9806529251	2.0180776181	2.5152657914	2.4981650493	2.4345606324	2.6927372958	2.6061128477	2.6375208667	2.896328482	2.3819131278
CUST_8305_PI428634872	-6.727184396	-4.576351932	-7.21181657	-7.049736813		-6.468953914	-7.167577173	-6.987970336	-4.923467411	-6.137400235	-4.164242141	-4.932158624	-4.609400729	-6.638343236	-5.903046362	-6.574750461	-5.660603816	-6.197341433
CUST_8306_PI428634872	-3.517020813	-3.677460664	-3.513972913	-3.315276808	-3.41117243	-3.417750981	-3.318496359	-3.115954596	-3.070791782	-3.26577265	-2.990301856	-3.174117621	-3.150887466	-3.53811279	-3.191792977	-3.40724693	-3.551966679	-3.216785105
CUST_8307_PI428634872	-0.638041788	-0.709116848	0.0300524098	-0.086144204	0.0598268514	0.9033172631	0.794180971	1.0736720027	0.3058108053	0.2253310518	-0.11061362	-0.176962509	-0.135723327	1.3014723052	1.9577321892	1.3295453569	0.3307104807	-0.063464324
CUST_8309_PI428634872	0.9285823725	0.8607110448	0.9510063683	0.9622059204	1.0356049956	0.8586560158	0.8241714291	0.7627018116	0.8879653079	1.0457807671	0.8785045378	0.9292411691	0.9945443564	0.6349971348	0.6025675224	0.5753323212	1.1731885723	1.1446685254
CUST_830_PI428634872		-6.229338697	-5.978330411	-5.896502169	-6.608198067	-6.897804988	-6.764735333	-6.236527416	-6.690977814	-5.498002647	-6.451035196	-6.539840328	-6.863625765	-5.427691808	-6.231362504	-5.601506984	-6.325202242	-5.409210912
CUST_8310_PI428634872	-6.881792525	-7.294271223	-6.557121985	-6.665894219	-7.136530835	-7.705952938	-6.538567364	-7.483765041	-6.91530011	-7.449806478	-6.799966651	-7.692745812	-7.674357193	-7.074261383		-7.750694374	-7.667325916	-7.529100559
CUST_8311_PI428634872	-5.857177532	-6.135331545	-4.08466052	-6.471518412	-5.162957473	-6.728908604	-5.668877168	-5.894445542	-3.785807258	-5.39389977	-6.130487631	-5.785975271	-6.120715043	-5.413242494	-5.172246939	-5.374677809	-5.008303621	-4.99282197
CUST_8312_PI428634872	-1.337367176	-1.750238815	-0.839808091	-0.706842486	-1.333374055	-0.495099257	-1.052521348	-0.882620115	-0.558986077	-0.21109286	-0.417431411	-0.67735161	-0.782148291	-0.928281292	-0.841143977	-0.990228088	-0.633927221	-0.550487878
CUST_8313_PI428634872	-5.945837083	-5.841827695	-6.209222335	-5.956291466	-7.146976528	-5.167947669	-6.354202217	-5.979631471	-6.024231808	-5.714120519	-5.160441862	-5.174244922	-5.248095338	-6.2962244	-6.693865828	-6.672303814	-5.944678385	-5.017502944
CUST_8314_PI428634872	0.661559769	0.2177209442	0.5519700316	0.330681985	0.4113153118	-0.175109684	-0.779379779	-1.027667996	-0.57700385	-0.434501522	0.6126108317	0.1779961052	0.0478649707	-0.555725247	0.5469361336	0.1175303869	0.6522731493	0.1504084332
CUST_8315_PI428634872	0.5075332164	0.9111684026	0.8715912441	0.8769358972	0.5569569877	0.2340573016	0.0371867668	0.1898965833	0.5174611528	0.222107266	0.3813900003	0.4364058057	0.5041974745	0.3165364977	0.3227141458	0.33553712	0.7646512802	0.1717373589
CUST_8316_PI428634872	-0.976278773	-0.573767055	-0.28676437	-0.020938357	-0.899667054	-0.048737789	-0.457532689	0.2925347402	0.3413844264	0.3840568828	0.1670063058	0.1146967382	0.1511648649	0.7415310961	0.3111801265	0.5672279979	-0.337981518	-0.050346566
CUST_8317_PI428634872	0.3227633146	0.3668557436	0.5613736986	0.4475363427	0.2471644897	0.2834617565	0.360060472	0.3853034909	0.407242166	0.6103096349	0.6263421652	0.6735131298	0.657455042	0.5961221329	0.6094296273	0.5970421746	0.4875221448	0.6131587022
CUST_8318_PI428634872	-2.335168385	-2.154429561	-2.269385138	-1.714181795	-2.077654054	-1.471426021	-1.62292035	-1.601214041	-1.030860014	-1.204430484	-0.911750642	-0.792906471	-0.937518272	-1.9820137	-2.017883686	-1.958658826	-2.040605216	-1.448055537
CUST_8319_PI428634872	-0.837134232	-1.368474913	-0.852161934	-0.723692983	-0.730679285	-0.412560848	-0.675864247	-0.545641517	-0.502644504	-0.334989061	-0.19001211	-0.494889012	-0.441926506	-1.335845395	-1.066244779	-1.321498614	-0.664175007	-0.142184555
CUST_831_PI428634872	-2.501640777	-2.162143964	-1.956634866	-2.03351825	-2.17892822	-2.017813615	-2.118757948	-2.11088319	-1.893819232	-1.950722727	-2.115647423	-2.10910854	-2.1269018	-2.042096604	-2.195503864	-2.072037162	-2.076690018	-1.723047597
CUST_8320_PI428634872	-0.096447666	0.2447068038	0.0931760331	0.1899494684	-0.137532453	0.078528069	0.1291664601	0.1847171464	0.2032926494	0.2292289819	0.2360449677	0.2306917541	0.2658876567	0.1168810313	0.168636425	0.3396089395	-0.018466243	0.3440952269
CUST_8321_PI428634872		-5.448095608	-6.977055572	-6.6287605	-6.134179989	-6.997823401	-7.032994034	-6.557570055	-6.907677601	-6.511642922	-6.724215615	-6.717600905	-6.057378159	-6.598493089	-6.399272725	-6.653164727	-6.720736234	-6.367571014
CUST_8322_PI428634872	0.2088740219	-0.314912584	0.3786630769	0.4267281161	0.242424861	0.4142205215	0.2208112502	0.4784555178	0.2942316266	0.5864398962	0.7074403535	0.8028886866	0.6644991839	0.5884637929	0.5499319729	0.5992642891	0.6236378137	0.4911159121
CUST_8323_PI428634872	0.1767533158	0.3809942577	0.5855944375	0.3732215519	0.5219510028	0.273253577	0.4449177487	0.1777445963	0.508153992	0.641272679	0.5314383953	0.4844883996	0.6295207387	0.0840157285	0.1340100899	0.1896956926	0.2081721442	0.7253778996
CUST_8324_PI428634872	-1.287723232	-1.118128069	-1.021374693	-0.867104476	-1.132910826	-0.906282888	-1.056753567	-1.020045028	-0.607683952	-0.470130553	-0.511178306	-0.561255553	-0.536713577	-0.929483994	-1.021757405	-0.947974874	-0.776331182	-0.367142344
CUST_8325_PI428634872	-5.875070179	-6.473347842	-7.27151798	-6.069302585	-7.170259856	-6.743633456	-6.172340297	-5.86716454	-5.389044718	-6.171139615	-5.568004099	-5.657433366	-5.924393379	-5.60014961	-5.88446525	-6.211144944	-6.246791479	-5.763054881
CUST_8326_PI428634872	-1.406859882	-1.280737679	-1.430047089	-1.358838118	-1.747180425	-1.341551373	-1.443234671	-1.460958764	-1.129101788	-1.138057173	-0.895820256	-0.909687226	-0.897911436	-2.200615145	-2.287928904	-2.346645203	-1.278026382	-1.324674219
CUST_8327_PI428634872	-2.830709281	-3.420064491	-3.374203497	-2.438232479	-3.283409841	-3.069729435	-2.720068836	-2.512460342	-3.095761299	-3.359596652	-4.238692284	-4.50560426	-4.286000182	-1.871220029	-2.362304999	-2.11812267	-3.307167077	-3.633279928
CUST_8328_PI428634872	-0.328396138	-0.69275867	-0.522658211	-0.865943552	-0.44957212	-0.410537271	-0.453182065	-0.802728587	-1.480280302	-1.087980515	-0.764609887	-0.646962668	-0.669183557	-1.510634151	-1.330991253	-1.442561451	-0.991675299	-0.887100879
CUST_8329_PI428634872	-5.456446523	-5.876076993	-5.179481693	-4.501565036	-5.630641962	-4.766477732	-4.731963104	-4.071764536	-3.676570077	-3.656217699	-4.070125138	-4.416055842	-4.162213809	-3.88208	-4.08501453	-3.890370241	-4.671762994	-4.168168985
CUST_832_PI428634872	-6.738928025	-7.039955329		-7.167901214			-6.594700819		-7.052509981	-7.441471773	-7.593882063			-7.324304087	-7.504711899	-7.261166789		-8.148370262
CUST_8330_PI428634872	-1.415077428	-1.964741033	-1.839645097	-1.321982385	-1.34483207	-1.700521831	-1.453983953	-1.957955517	-1.59385252	-1.166969438	-1.914122709	-2.047103022	-2.174868483	-1.190434906	-1.061808113	-1.116489944	-1.364942021	-0.909048082
CUST_8331_PI428634872	0.2602430084	0.0463785641	0.4217918766	0.3345298532	0.0592750037	0.2571682247	0.4097577193	0.218386015	0.7027743809	0.6729255522	0.6146656277	0.549294812	0.5909427568	-0.459460016	-0.190855651	-0.355222803	0.1531177408	0.6790185871
CUST_8332_PI428634872	1.2120899949	1.3670710796	1.3442601208	1.3010275896	1.042235181	0.9948810261	1.0189651531	1.0917344181	1.1335501389	1.1298577909	1.0493829478	1.065607578	1.1117430002	1.4643772429	1.3280651139	1.3626995534	1.4298911983	0.9545909937
CUST_8333_PI428634872	0.0329729939	-0.241884401	0.1508452093	0.1167865264	0.2562566977	0.0409750729	0.0595291982	-0.131639858	0.0907210822	0.0706169349	0.080517277	0.0150382831	0.1142100189	-0.410302702	-0.10638316	-0.462931343	0.2325431664	0.3694962466
CUST_8334_PI428634872	0.1756741788	0.1906908543	0.1309988249	0.3115858913	0.3188417431	0.3330168462	0.2969813621	0.355719286	0.4354435685	0.3199494405	0.5005299574	0.4751565487	0.4784355706	0.4992522924	0.5194600013	0.4650791609	0.1954348953	0.242376456
CUST_8335_PI428634872	0.9904407465	-0.24119364	-0.360260692	-0.329906434	0.5717464913	0.1451798426	-0.935332643	-0.914352493	0.6020135901	-1.470030304	0.2924168239	-0.017843895	0.4430136925	1.0447007954	2.5012147431	1.5304479546	-0.475979283	-0.832125728
CUST_8336_PI428634872	-4.680754773	-4.511988524	-4.295354188	-3.971545226	-4.468258948	-3.071733575	-2.851391011	-2.113147008	-3.824285259	-4.284450951	-3.99829385	-4.15978552	-4.090961322	-2.924279577	-3.145937443	-3.112546066	-4.014305722	-3.847694553
CUST_8337_PI428634872	-3.847284678	-4.021702633	-4.654820234	-3.699497157	-3.838185876	-3.815919204	-3.590940226	-2.775909837	-3.825308728	-3.45116857	-3.714528357	-3.821951223	-3.886328996	-4.25836385	-4.12355265	-3.901053634	-3.210727389	-3.370023777
CUST_8338_PI428634872	-0.619499226	-1.044892266	-1.068186848	-0.936884887	-0.884119999	-0.947640133	-0.394627656	-0.822195257	-1.638399414	-1.222505422	-1.769891217	-1.654432824	-1.648054112	-0.91725816	-0.855530075	-0.864595118	-0.736130627	-1.637399479
